,price,bathrooms,sqft_living,grade,sqft_living15
16875,425000.0,1.0,1280,7,1320
16876,460000.0,1.0,850,7,980
16877,750000.0,3.25,4610,9,2900
16878,469000.0,2.5,2690,8,2670
16879,566000.0,1.75,2440,8,2170
16880,407500.0,2.5,1930,8,2290
16881,353500.0,1.0,800,6,1470
16882,524000.0,2.25,2430,8,2800
16883,264950.0,2.5,1990,7,1500
16884,547500.0,2.5,2550,9,2550
16885,264500.0,2.25,1370,7,1400
16886,507500.0,2.0,2020,7,1670
16887,560000.0,3.5,1560,8,1550
16888,995000.0,4.0,5610,11,3860
16889,835000.0,2.0,3560,9,2130
16890,440000.0,1.5,2120,8,1620
16891,1015000.0,2.5,2920,8,2380
16892,300000.0,1.0,1340,7,2550
16893,125000.0,1.0,1230,6,1230
16894,986000.0,3.5,2840,10,1300
16895,315000.0,2.5,2080,7,1270
16896,320000.0,2.5,2070,7,2130
16897,972000.0,3.25,4010,11,3980
16898,760000.0,2.5,2190,7,2880
16899,265000.0,3.0,1730,6,1500
16900,355000.0,1.0,1250,7,1180
16901,300000.0,1.0,1300,6,1210
16902,474950.0,2.5,2080,7,1840
16903,470000.0,2.0,2180,7,1880
16904,437500.0,1.0,1630,7,1880
16905,520000.0,1.5,1840,8,1290
16906,237600.0,1.0,1370,6,1330
16907,162950.0,1.0,950,8,1080
16908,457000.0,1.75,1690,8,1270
16909,635000.0,2.5,1780,8,2310
16910,735000.0,3.0,2840,8,1840
16911,910000.0,2.5,2000,9,2510
16912,346500.0,3.25,1570,8,1570
16913,655000.0,2.5,2370,9,2440
16914,425000.0,1.75,1610,7,2220
16915,137000.0,1.0,1300,6,1300
16916,557500.0,2.5,2620,9,2560
16917,415000.0,2.25,3060,8,2090
16918,830000.0,2.25,2780,9,2740
16919,949000.0,3.0,4270,11,3760
16920,420000.0,1.0,1310,7,1010
16921,353000.0,1.0,1100,7,1920
16922,560000.0,1.75,1480,8,1480
16923,445700.0,2.5,1270,8,1320
16924,226000.0,1.0,1270,7,1300
16925,358000.0,1.0,890,7,1270
16926,501000.0,1.75,1480,7,1600
16927,609000.0,2.5,3240,9,2290
16928,734950.0,3.25,4280,10,2820
16929,725000.0,2.5,3210,8,2450
16930,350500.0,2.25,1870,7,1830
16931,610000.0,2.5,3990,8,2090
16932,605125.0,1.0,1160,7,1220
16933,1388000.0,2.25,2940,9,3410
16934,550000.0,2.25,1850,8,2390
16935,335000.0,1.75,1060,7,1060
16936,397000.0,2.0,1100,7,1510
16937,240000.0,2.0,1190,7,1700
16938,240000.0,2.0,1030,7,1300
16939,262500.0,1.5,1140,7,2140
16940,440000.0,1.5,2260,7,1950
16941,160000.0,1.0,1140,6,1140
16942,427000.0,1.0,1860,7,1800
16943,920000.0,3.5,4080,9,3920
16944,2300000.0,2.5,3280,10,3240
16945,480000.0,2.5,2870,9,2700
16946,615000.0,1.75,2300,9,2840
16947,736500.0,2.0,2230,7,1650
16948,542500.0,2.5,1920,8,1650
16949,191000.0,1.0,700,6,1040
16950,730000.0,2.5,2740,8,2310
16951,1225000.0,2.25,3440,9,2822
16952,129000.0,1.0,650,5,1630
16953,284000.0,1.5,1500,7,1500
16954,645000.0,2.5,2490,9,2710
16955,218000.0,1.5,1330,7,1500
16956,675000.0,3.5,3190,8,2550
16957,575000.0,2.5,1590,7,1590
16958,225000.0,1.0,830,6,1150
16959,626000.0,2.25,1810,8,1760
16960,499950.0,2.5,2910,9,1730
16961,405000.0,1.75,2180,7,2000
16962,152500.0,1.0,1090,6,1030
16963,325000.0,2.5,2160,8,2020
16964,475300.0,1.0,2110,7,1360
16965,485000.0,1.75,2180,7,2140
16966,720000.0,2.5,2100,7,1750
16967,465000.0,1.75,1410,7,1410
16968,489000.0,1.5,1020,7,1620
16969,3100000.0,5.25,5090,12,3830
16970,288000.0,2.25,2090,7,1800
16971,225000.0,1.75,1350,7,1690
16972,499000.0,1.75,2650,8,2650
16973,632000.0,3.0,3520,8,3000
16974,580000.0,2.5,2040,8,2230
16975,730000.0,1.5,2340,8,2320
16976,325000.0,2.25,1770,7,1770
16977,421000.0,1.75,1100,7,1100
16978,316000.0,2.5,1490,8,1310
16979,415000.0,1.0,1460,6,1540
16980,401000.0,2.25,1350,7,1650
16981,229950.0,0.75,1030,5,1140
16982,539950.0,1.75,1820,8,2670
16983,335000.0,2.0,1170,6,1180
16984,339000.0,2.5,1450,7,1970
16985,414950.0,1.75,2200,7,1940
16986,650000.0,2.0,1610,8,1930
16987,445000.0,2.5,2690,8,2370
16988,295000.0,2.25,1850,9,2360
16989,975000.0,2.25,2250,9,1910
16990,296500.0,1.5,1580,7,1650
16991,440000.0,2.75,2030,8,2510
16992,420000.0,1.5,1890,7,1670
16993,302000.0,2.5,2140,8,2180
16994,350000.0,1.75,1770,8,2030
16995,667000.0,1.75,3320,8,2960
16996,645000.0,2.0,1640,7,1670
16997,430000.0,2.75,1820,7,1630
16998,413000.0,1.0,1410,7,1500
16999,420000.0,1.0,1240,7,1240
17000,495000.0,2.25,1780,7,1780
17001,2187730.0,4.5,4240,10,3010
17002,965000.0,2.5,3570,10,3510
17003,500000.0,2.5,1900,8,1950
17004,636100.0,1.0,1010,7,1960
17005,720000.0,2.5,2870,9,2560
17006,298000.0,1.75,1620,8,2076
17007,409000.0,1.75,1480,6,1060
17008,370000.0,2.5,2650,9,2760
17009,230000.0,1.0,1410,7,1200
17010,290000.0,2.0,1360,7,1300
17011,420000.0,2.25,2930,8,2800
17012,917000.0,2.5,3500,10,3820
17013,957000.0,3.25,3160,10,3160
17014,482000.0,2.25,1710,7,1680
17015,488000.0,1.75,2180,9,2300
17016,760369.0,2.5,2870,9,2870
17017,170000.0,1.0,1500,8,1700
17018,625000.0,2.5,2120,8,2690
17019,357000.0,1.5,1590,7,1590
17020,583000.0,2.25,1830,8,1920
17021,173250.0,2.0,1210,7,1360
17022,414050.0,2.0,1590,7,1400
17023,400000.0,1.75,1050,6,1360
17024,537000.0,2.0,1550,8,2400
17025,465000.0,2.25,2070,7,2080
17026,425000.0,2.25,1740,8,2100
17027,445000.0,2.0,1700,6,2070
17028,179950.0,1.0,1200,6,1040
17029,275000.0,2.5,1710,7,1720
17030,190000.0,2.5,1840,7,1430
17031,385000.0,1.75,1900,7,1330
17032,303000.0,1.0,2300,6,1200
17033,165000.0,1.0,970,6,1230
17034,600000.0,2.0,1270,6,2190
17035,710000.0,2.25,3130,8,3130
17036,875000.0,3.25,4230,10,3280
17037,269950.0,2.5,1480,7,1810
17038,838000.0,2.5,3310,9,3350
17039,670500.0,2.0,1590,7,2370
17040,420000.0,1.5,1690,7,1780
17041,370000.0,1.5,1690,7,1930
17042,360000.0,1.75,1500,7,1650
17043,562500.0,2.5,2320,8,2260
17044,360500.0,2.5,3300,8,1950
17045,389999.0,2.25,1445,7,1410
17046,450000.0,3.0,1890,7,1900
17047,247500.0,2.0,1760,7,1280
17048,208000.0,1.0,1050,5,1410
17049,455000.0,2.5,1980,7,2060
17050,379400.0,1.75,2120,7,1530
17051,190000.0,1.5,760,6,980
17052,326188.0,1.0,1300,7,1600
17053,168000.0,2.5,1160,7,1380
17054,314000.0,2.5,2340,8,2980
17055,630000.0,2.75,2710,9,2390
17056,550000.0,1.75,1440,7,1340
17057,530000.0,2.25,1980,8,2100
17058,637500.0,1.75,1680,7,3340
17059,400000.0,2.5,1390,8,1390
17060,700000.0,2.75,3100,8,2120
17061,272000.0,2.5,1680,7,1580
17062,600000.0,2.5,2710,8,2870
17063,450600.0,1.0,840,7,1310
17064,550000.0,2.25,2090,10,1940
17065,225000.0,1.0,1120,6,1250
17066,132825.0,1.5,1210,6,1120
17067,219950.0,1.5,1210,6,1120
17068,580000.0,2.0,1940,7,1700
17069,568000.0,1.75,1930,7,2860
17070,406000.0,1.75,1270,7,1630
17071,469000.0,1.75,1680,7,1080
17072,415000.0,2.5,2090,8,2040
17073,390000.0,1.5,1000,7,1520
17074,251000.0,1.75,1350,8,1520
17075,750000.0,2.5,3280,9,1770
17076,845000.0,2.5,2390,9,1940
17077,350000.0,1.5,1860,7,1860
17078,322000.0,1.0,1380,7,1509
17079,664500.0,2.25,3070,8,2580
17080,988000.0,1.75,2190,8,2190
17081,625000.0,1.75,1990,7,1270
17082,675000.0,1.0,930,6,2800
17083,503000.0,1.75,2070,7,2150
17084,431000.0,2.25,2170,8,2080
17085,250000.0,1.75,1910,7,1590
17086,268500.0,2.5,2100,8,2100
17087,1070000.0,3.25,3560,9,3560
17088,295000.0,2.5,2290,7,1710
17089,780000.0,2.25,2130,8,2700
17090,354000.0,2.5,2160,8,1990
17091,305000.0,1.0,860,6,1270
17092,733000.0,2.75,2880,8,2940
17093,640000.0,2.75,2100,8,2390
17094,840000.0,2.5,2360,8,2140
17095,1475000.0,3.25,3680,10,2690
17096,525000.0,1.0,1560,8,2130
17097,625000.0,2.75,1680,7,2400
17098,350000.0,2.0,1380,8,1480
17099,650000.0,2.75,2610,8,1470
17100,435000.0,1.0,870,7,1690
17101,660000.0,1.0,1210,8,1580
17102,350000.0,1.0,1150,6,1490
17103,435000.0,2.5,3110,8,2060
17104,375900.0,1.5,2550,8,2010
17105,272000.0,3.0,2430,8,1670
17106,233000.0,1.75,1460,7,1310
17107,500000.0,1.5,1330,7,1360
17108,540000.0,1.75,2040,8,1910
17109,712000.0,2.5,2375,9,2095
17110,425000.0,2.5,2480,7,2950
17111,242000.0,1.75,1580,7,1330
17112,515000.0,3.25,2740,7,2150
17113,415000.0,1.75,1920,7,1310
17114,375000.0,2.75,2200,8,2680
17115,182500.0,1.0,910,7,1530
17116,310000.0,1.5,1860,7,2240
17117,360000.0,1.75,1510,7,1610
17118,889000.0,3.5,3920,9,3920
17119,450500.0,1.0,1330,7,1900
17120,342000.0,2.25,1964,9,1757
17121,413000.0,2.0,1520,8,1800
17122,960000.0,4.0,3720,10,4100
17123,180000.0,1.0,770,7,1060
17124,770000.0,2.5,3210,10,3280
17125,224400.0,1.75,1070,7,1280
17126,280000.0,1.5,1430,7,1080
17127,500000.0,2.5,1670,8,1670
17128,153000.0,1.0,710,6,1230
17129,385000.0,2.25,1920,7,1580
17130,325000.0,1.0,750,7,1050
17131,315000.0,3.0,2210,7,890
17132,294999.0,2.5,1660,7,1580
17133,175000.0,1.75,1910,8,1820
17134,299000.0,1.75,1910,8,1820
17135,146000.0,1.0,780,6,1670
17136,290000.0,2.25,1650,7,1420
17137,1776000.0,3.25,3230,10,3030
17138,367500.0,1.0,810,6,1040
17139,535000.0,2.5,2750,8,2500
17140,334999.0,2.5,1650,7,1630
17141,655000.0,1.75,1960,7,1720
17142,1298000.0,3.5,2790,8,2570
17143,480000.0,2.25,2230,7,2090
17144,465000.0,1.5,1280,7,1280
17145,297950.0,2.0,1240,7,1480
17146,590000.0,2.0,1860,7,1680
17147,805000.0,2.75,2410,8,1760
17148,204250.0,2.25,1960,7,1580
17149,500000.0,2.25,1710,8,1810
17150,490000.0,2.5,3480,9,3480
17151,2500000.0,3.75,3480,9,4780
17152,750000.0,2.5,2960,9,2350
17153,405000.0,2.5,2670,9,2440
17154,209995.0,1.0,700,5,960
17155,680000.0,2.5,2830,9,2520
17156,355000.0,1.75,1120,6,1240
17157,280000.0,1.0,1310,6,1240
17158,385000.0,2.25,1710,7,1800
17159,505000.0,2.75,2200,8,2140
17160,429900.0,3.25,3310,9,2490
17161,560000.0,2.5,2280,9,2670
17162,231000.0,2.0,1640,7,1640
17163,135000.0,1.0,750,6,760
17164,800000.0,3.0,3520,8,1570
17165,420000.0,2.5,2720,8,1950
17166,360000.0,1.0,1660,7,2020
17167,642000.0,2.5,2560,9,2780
17168,379950.0,2.0,1080,7,1070
17169,745000.0,1.75,2050,9,2530
17170,630000.0,2.0,2670,9,1820
17171,250000.0,2.5,1730,7,1770
17172,275000.0,1.0,990,7,1210
17173,435000.0,3.0,3560,7,3040
17174,175000.0,1.0,700,5,1250
17175,560000.0,1.75,1880,7,1390
17176,325000.0,2.25,1870,7,2000
17177,1185000.0,2.75,2500,9,2810
17178,399950.0,2.5,2570,9,2590
17179,752000.0,2.5,2940,9,2980
17180,1200000.0,3.5,3930,10,2860
17181,400000.0,1.5,2150,7,1760
17182,240000.0,2.0,1330,7,1140
17183,640000.0,2.5,3220,8,2550
17184,564450.0,2.5,2710,9,2730
17185,300000.0,1.5,1630,6,1680
17186,286000.0,2.5,1680,8,1800
17187,531800.0,2.5,1930,7,2410
17188,502000.0,2.25,2140,7,2350
17189,993500.0,2.25,4070,10,2820
17190,450000.0,1.0,1350,7,1450
17191,997950.0,3.5,4270,9,2610
17192,526000.0,1.0,1320,7,1490
17193,335000.0,1.75,2100,7,1700
17194,187250.0,1.0,710,6,1320
17195,735000.0,2.25,2350,7,1570
17196,425000.0,1.0,1180,7,1740
17197,110000.0,1.0,1250,6,1820
17198,305000.0,2.0,1490,7,1540
17199,212000.0,1.0,1000,6,1300
17200,1380000.0,4.25,4050,10,3600
17201,298950.0,2.25,2300,8,2350
17202,525000.0,1.75,1330,7,1330
17203,707000.0,3.25,3200,9,3120
17204,695000.0,2.75,2590,10,2850
17205,796500.0,2.75,2590,10,2850
17206,420000.0,2.5,2030,7,1770
17207,625000.0,2.5,2700,8,2550
17208,620000.0,1.75,1670,8,2410
17209,1450000.0,2.75,3090,9,2970
17210,549950.0,2.5,2650,9,2560
17211,275000.0,2.0,1440,5,1500
17212,705000.0,2.5,2820,9,2300
17213,197000.0,1.75,1690,7,1580
17214,265000.0,1.75,1420,8,1730
17215,297000.0,1.75,1790,7,1540
17216,207500.0,1.75,1320,7,1340
17217,410000.0,2.5,1509,8,1509
17218,268000.0,2.0,1610,7,1600
17219,330000.0,1.75,1550,6,1720
17220,417500.0,1.0,1160,6,1800
17221,760000.0,2.25,2500,8,2470
17222,499000.0,2.5,1540,8,1680
17223,620000.0,2.5,1910,8,1980
17224,315000.0,2.5,2340,7,1850
17225,624950.0,2.5,2060,8,1980
17226,525000.0,2.25,1960,7,1920
17227,300000.0,1.5,1150,7,1400
17228,299900.0,2.75,2330,8,2350
17229,299000.0,2.5,2210,7,2110
17230,1880000.0,2.75,3260,10,3480
17231,265000.0,1.75,1900,6,1530
17232,280000.0,1.75,1610,6,1800
17233,124740.0,1.0,1340,6,1320
17234,1085000.0,2.75,3170,9,3920
17235,1970000.0,3.5,4440,10,4440
17236,219000.0,1.0,1370,6,1280
17237,569950.0,1.0,1420,8,1420
17238,212500.0,2.0,1030,6,1790
17239,680000.0,2.25,1820,7,1780
17240,1457000.0,1.5,2650,9,2420
17241,300000.0,1.0,910,7,1250
17242,629950.0,2.5,1680,9,1610
17243,349900.0,1.75,1550,6,1550
17244,690000.0,2.5,2780,8,2670
17245,1454000.0,4.0,4070,10,2640
17246,1288000.0,2.5,3240,11,3470
17247,696000.0,3.5,3650,9,2860
17248,650000.0,2.25,2180,8,2060
17249,640000.0,3.5,2480,8,2380
17250,499950.0,2.5,3180,9,2500
17251,490000.0,2.5,3630,10,3370
17252,685000.0,2.5,3160,9,3670
17253,387500.0,1.0,1370,6,1090
17254,401750.0,1.5,1070,8,1170
17255,254950.0,2.0,2180,7,1630
17256,500000.0,2.25,2420,8,2410
17257,856500.0,2.5,3290,10,3290
17258,552000.0,1.0,1430,6,1630
17259,506500.0,2.5,1890,7,2070
17260,500000.0,2.25,1760,8,1960
17261,280000.0,2.75,2230,7,1740
17262,308000.0,1.75,1630,7,1630
17263,613500.0,2.5,2350,8,2270
17264,255000.0,1.75,1550,7,1550
17265,545000.0,2.5,3550,10,3080
17266,620000.0,2.5,2720,7,1920
17267,450000.0,1.75,1740,7,990
17268,279000.0,1.75,1840,7,1840
17269,625000.0,2.5,2010,9,2250
17270,274950.0,1.75,1670,7,1650
17271,423000.0,1.75,1820,7,1700
17272,350000.0,1.0,720,6,952
17273,305000.0,1.75,2370,7,1450
17274,368000.0,1.75,2120,7,1830
17275,232000.0,1.75,1290,7,1440
17276,250000.0,3.0,1800,7,1830
17277,220000.0,1.75,1230,7,1420
17278,435000.0,2.0,1380,7,1630
17279,350000.0,1.0,740,6,1080
17280,206325.0,2.5,1720,7,1720
17281,339000.0,2.5,1720,7,1720
17282,399000.0,2.5,2100,7,1750
17283,529000.0,1.0,1210,6,1330
17284,640000.0,2.5,2210,9,2970
17285,735000.0,2.5,2470,8,1270
17286,378000.0,2.5,2760,8,460
17287,775000.0,2.0,2540,8,2040
17288,2250000.0,4.25,5150,11,4270
17289,1350000.0,4.5,3420,9,1360
17290,380000.0,2.5,2270,8,2020
17291,624900.0,2.5,2270,8,2020
17292,379770.0,2.5,1470,8,1470
17293,340000.0,1.75,1280,8,1160
17294,515500.0,2.75,2830,8,2830
17295,600000.0,2.25,1970,7,1980
17296,400000.0,1.0,1390,6,1620
17297,364000.0,1.0,1020,6,1290
17298,440000.0,2.5,2250,8,1980
17299,285000.0,1.0,800,6,1530
17300,669000.0,1.0,1560,7,1530
17301,475000.0,2.0,2100,7,1470
17302,747000.0,1.0,990,7,1560
17303,317000.0,1.5,1060,7,1060
17304,390000.0,1.0,1270,6,1580
17305,1070000.0,2.5,2740,9,1660
17306,1205000.0,2.75,2470,9,1620
17307,580000.0,1.75,1970,7,1250
17308,518000.0,2.5,2070,8,2070
17309,147500.0,1.75,1010,7,1010
17310,555000.0,2.25,2220,8,1980
17311,427500.0,2.0,1090,8,1090
17312,1735000.0,2.5,4310,10,3810
17313,265950.0,2.5,1490,7,2060
17314,247500.0,1.0,700,6,990
17315,244000.0,1.0,1450,6,1160
17316,578550.0,2.5,2120,8,2330
17317,451000.0,2.5,1670,7,1650
17318,489000.0,1.75,1810,8,1350
17319,190000.0,1.0,710,5,1680
17320,475000.0,3.0,2540,7,2270
17321,485000.0,2.0,1420,7,1420
17322,530000.0,2.75,2440,8,2440
17323,379000.0,2.5,2570,9,2770
17324,1629000.0,2.5,3090,9,3740
17325,739000.0,1.75,2050,8,2220
17326,189950.0,1.0,920,6,920
17327,637500.0,3.0,2320,8,2330
17328,2225000.0,3.0,3450,9,3220
17329,209950.0,1.0,1660,7,1370
17330,460000.0,1.0,1130,6,1050
17331,543500.0,2.5,2550,8,2420
17332,376000.0,2.75,2420,8,2420
17333,430000.0,2.25,1470,8,1380
17334,515000.0,2.5,2030,7,2400
17335,580000.0,2.75,2310,6,1340
17336,600000.0,3.5,3370,9,3330
17337,476800.0,1.75,1900,6,2070
17338,815000.0,1.5,1940,8,1580
17339,455600.0,2.5,2420,7,2420
17340,270000.0,1.0,1010,7,1010
17341,1200000.0,4.0,2710,10,1530
17342,525000.0,1.5,1340,7,1340
17343,242000.0,1.75,1310,7,1440
17344,715000.0,2.5,2650,8,2650
17345,475000.0,2.75,1890,8,1890
17346,370000.0,3.0,2580,8,2010
17347,788600.0,2.75,3500,9,3920
17348,160000.0,1.0,1040,6,910
17349,800000.0,1.75,1930,7,1710
17350,520000.0,3.0,2190,8,2130
17351,725000.0,1.75,1530,8,2140
17352,335000.0,1.0,1480,7,2380
17353,919000.0,2.5,3620,10,3530
17354,425000.0,2.75,3370,9,2150
17355,420000.0,2.5,2100,7,1830
17356,905000.0,3.0,3370,10,3370
17357,435000.0,1.0,2240,7,1390
17358,438000.0,2.5,1650,7,1560
17359,725000.0,2.75,2630,8,2670
17360,840000.0,1.75,2330,8,2040
17361,425500.0,2.5,1970,8,1850
17362,853505.0,2.5,2820,9,3740
17363,398000.0,1.0,590,5,2020
17364,418500.0,2.5,2060,7,2060
17365,826000.0,1.5,1890,9,2560
17366,742000.0,2.5,2810,10,3540
17367,180000.0,1.0,1470,6,1770
17368,286000.0,1.75,2190,8,2410
17369,421200.0,2.5,1440,7,1650
17370,390000.0,3.0,2480,8,2480
17371,739000.0,2.5,2780,9,2750
17372,499900.0,3.0,2180,7,1500
17373,670000.0,2.25,3340,8,2060
17374,842500.0,2.25,2560,8,2970
17375,492500.0,2.25,1600,7,1600
17376,836500.0,2.5,2230,9,2230
17377,334000.0,1.0,900,7,1570
17378,179900.0,1.0,1010,6,1270
17379,563000.0,2.0,1580,7,1310
17380,310000.0,2.5,1890,7,2100
17381,335000.0,2.25,2160,7,1880
17382,499950.0,2.25,2160,7,1880
17383,658500.0,1.0,1410,8,1410
17384,297000.0,1.5,1430,7,1430
17385,725000.0,1.75,2380,8,2030
17386,780000.0,2.25,2206,6,2590
17387,252500.0,1.0,1030,7,1610
17388,330000.0,2.5,1070,7,1120
17389,525000.0,2.5,2320,9,2450
17390,365000.0,1.75,1270,7,1280
17391,500000.0,3.0,2570,7,1630
17392,179950.0,1.0,920,6,960
17393,440000.0,2.0,1790,7,2290
17394,145000.0,0.75,480,4,1550
17395,331000.0,3.0,2483,8,2075
17396,780000.0,2.25,2140,9,1430
17397,855000.0,1.75,1900,7,1880
17398,225000.0,2.25,1650,8,1650
17399,199000.0,1.0,1510,7,1180
17400,550000.0,1.75,2910,8,2590
17401,1425000.0,4.25,4960,11,2160
17402,805000.0,2.0,2710,8,2060
17403,261000.0,1.5,1810,7,1790
17404,347000.0,1.0,940,7,1430
17405,390000.0,2.25,1600,7,1520
17406,436000.0,2.5,2640,7,2460
17407,1802750.0,3.25,3890,10,3450
17408,557000.0,2.5,1630,8,1500
17409,135000.0,1.0,830,7,1240
17410,425000.0,2.5,1800,8,2450
17411,648752.0,2.25,2060,8,2340
17412,1388000.0,3.0,4040,9,2990
17413,630100.0,2.75,1910,7,1770
17414,739000.0,2.5,2800,9,2750
17415,269000.0,1.5,1320,7,1230
17416,250000.0,1.0,1220,6,1140
17417,475000.0,2.75,3100,7,2440
17418,290000.0,1.0,550,6,1100
17419,219000.0,1.0,1080,7,1470
17420,416000.0,1.0,880,6,1250
17421,179000.0,1.0,720,6,1100
17422,302000.0,2.75,2030,7,1790
17423,565000.0,2.0,2040,7,2560
17424,281700.0,1.0,1570,7,2030
17425,480000.0,1.0,1500,7,2050
17426,775000.0,2.5,3180,9,3020
17427,375000.0,1.75,1260,7,1570
17428,345000.0,1.5,1390,7,1390
17429,300000.0,3.0,2850,8,1800
17430,364950.0,2.5,2070,8,1900
17431,410000.0,3.25,2650,8,2400
17432,231000.0,1.75,1220,7,2000
17433,445000.0,2.0,1630,9,2250
17434,530000.0,2.5,1785,7,1780
17435,353500.0,2.5,1260,8,1270
17436,209950.0,1.5,1380,7,1380
17437,650000.0,1.75,2330,8,1820
17438,325000.0,1.0,840,7,1120
17439,257000.0,2.25,1730,8,1870
17440,337000.0,2.5,2230,7,1970
17441,541000.0,2.5,1790,8,1700
17442,577500.0,2.5,2280,9,2400
17443,560000.0,2.5,2430,8,2510
17444,979700.0,3.0,3730,7,1890
17445,750000.0,3.0,2230,8,2040
17446,407500.0,1.0,770,7,1440
17447,530000.0,1.75,1814,7,1290
17448,235000.0,1.75,1920,7,1910
17449,715000.0,2.5,1860,7,1400
17450,795000.0,3.0,2750,7,2520
17451,465000.0,2.5,1930,9,2100
17452,287600.0,2.5,1950,7,1540
17453,630000.0,3.0,2470,8,2470
17454,445000.0,2.25,1630,7,1620
17455,490000.0,2.25,2110,8,2370
17456,565000.0,1.75,1490,8,1980
17457,330000.0,2.5,1740,8,1740
17458,463000.0,2.75,1900,7,2230
17459,1870000.0,4.0,4510,10,3510
17460,219500.0,1.0,1090,5,1170
17461,622200.0,1.75,1720,7,1380
17462,474800.0,3.25,1400,8,1400
17463,465000.0,2.5,2090,7,1850
17464,389950.0,1.75,1580,8,2100
17465,650000.0,2.5,2620,8,2500
17466,395000.0,2.0,1500,7,1500
17467,304500.0,2.5,2030,8,2260
17468,307000.0,1.0,1020,6,1180
17469,485000.0,2.5,1540,7,1000
17470,1562000.0,3.0,3910,9,3620
17471,650500.0,4.25,3920,7,1400
17472,960000.0,2.5,3180,9,2670
17473,710000.0,2.5,2330,9,2460
17474,540000.0,2.5,2600,8,1700
17475,601000.0,1.75,1950,7,1450
17476,463828.0,1.75,3250,8,2620
17477,293000.0,1.0,1130,6,1130
17478,597500.0,2.5,2620,7,2400
17479,240000.0,1.0,1120,5,2150
17480,284000.0,1.75,1800,7,1410
17481,440000.0,1.75,2180,8,2590
17482,340000.0,1.75,1960,7,1070
17483,363000.0,1.75,1960,7,1070
17484,270000.0,1.0,1150,6,1160
17485,365000.0,2.5,2800,7,2060
17486,428000.0,2.0,1310,7,1460
17487,600000.0,1.75,2340,8,3260
17488,405000.0,2.5,1430,7,1470
17489,339900.0,2.5,2340,8,2070
17490,275000.0,1.0,1290,7,1410
17491,361600.0,1.0,760,6,1590
17492,325000.0,2.0,2780,7,2120
17493,1050000.0,2.0,2090,8,2010
17494,959750.0,3.0,3060,8,2740
17495,210000.0,1.0,1110,7,1200
17496,258000.0,2.0,1790,7,1790
17497,468000.0,1.5,1830,7,1830
17498,710000.0,3.5,2850,8,1460
17499,268000.0,1.0,1420,6,1480
17500,115000.0,1.0,790,5,1260
17501,500000.0,2.5,2300,8,2010
17502,431000.0,2.5,2440,9,3170
17503,241500.0,2.0,1310,7,1690
17504,300000.0,1.0,1380,7,1890
17505,982000.0,2.5,2790,9,2650
17506,248500.0,2.5,1360,8,1540
17507,665000.0,2.5,2510,9,2760
17508,1215000.0,3.0,4560,10,2620
17509,380000.0,1.0,780,6,1500
17510,220000.0,2.0,1410,7,1780
17511,631500.0,2.0,2530,8,1310
17512,386100.0,2.0,1270,7,1550
17513,1050000.0,4.5,3180,9,2110
17514,650000.0,1.75,1450,7,1310
17515,545000.0,1.75,2040,7,2040
17516,870000.0,2.5,2650,9,2880
17517,380000.0,1.75,1240,7,1700
17518,265000.0,1.0,820,6,1960
17519,645500.0,1.0,1890,7,1670
17520,570000.0,2.0,1270,7,1440
17521,1200000.0,2.5,3350,10,4240
17522,605000.0,1.0,1550,8,1800
17523,199500.0,1.0,920,7,1188
17524,445000.0,1.0,950,6,1420
17525,495000.0,1.75,2040,7,1790
17526,594000.0,1.75,1870,7,1790
17527,465000.0,1.75,1720,8,1600
17528,160000.0,1.0,1020,6,980
17529,340000.0,2.5,2690,9,2520
17530,870000.0,2.0,3090,7,3300
17531,249000.0,1.5,1070,6,1020
17532,500000.0,2.25,2050,8,1970
17533,220000.0,1.5,1660,7,1660
17534,368500.0,1.75,2810,7,1770
17535,439950.0,2.25,2460,8,2460
17536,179900.0,1.75,1230,6,1550
17537,490000.0,2.5,2360,8,2360
17538,425000.0,1.75,1730,7,2100
17539,533300.0,2.5,2770,9,2500
17540,447500.0,2.0,1770,7,1640
17541,768000.0,2.75,3030,8,2500
17542,285000.0,1.75,2380,7,1290
17543,336900.0,1.75,1780,6,1440
17544,415000.0,1.5,1540,7,1550
17545,500000.0,2.25,1580,8,1770
17546,337000.0,2.5,3200,8,3010
17547,419950.0,2.5,2220,7,2220
17548,290000.0,2.75,2240,7,1550
17549,349950.0,1.75,1640,7,1460
17550,330000.0,1.5,1170,7,1570
17551,965000.0,2.25,3160,10,3530
17552,515000.0,2.5,2100,8,2100
17553,665000.0,2.5,2600,9,2950
17554,265000.0,1.75,1630,7,1540
17555,545400.0,2.0,2850,8,2860
17556,350000.0,3.0,2560,9,2667
17557,260000.0,1.5,980,7,1100
17558,2510000.0,3.25,5480,11,2500
17559,355000.0,2.0,2160,8,2190
17560,879000.0,3.0,3030,9,1910
17561,833000.0,3.5,3560,10,3290
17562,261590.0,1.0,760,6,1050
17563,512500.0,3.0,2260,7,1320
17564,600000.0,1.75,1560,7,2060
17565,417500.0,3.0,2270,7,1870
17566,970000.0,3.0,3480,8,3030
17567,316000.0,2.25,1900,7,1520
17568,397500.0,3.0,2350,9,2440
17569,1350000.0,2.5,2390,9,2700
17570,840000.0,2.5,3730,10,3490
17571,270000.0,1.0,1780,9,1780
17572,312900.0,2.5,1630,7,1830
17573,325000.0,1.0,1130,6,1150
